PARENT_ID,ACCT_ID,INDICATION,TOTAL_TRX,DATE,DISTRICT
245505063,30345383,A,0,2020-10-29,PHILADELPHIA PA
31798287,31581017,A,0,2020-10-15,PHILADELPHIA PA
32080829,31849831,A,0,2020-10-09,PHILADELPHIA PA
32080829,31849831,A,0,2020-10-27,PHILADELPHIA PA
31797753,30267339,A,0,2020-10-01,PHILADELPHIA PA
31797753,245575087,A,0,2020-10-15,PHILADELPHIA PA
31797753,30272457,A,0,2020-10-14,PHILADELPHIA PA
155003461,39700069,A,0,2020-10-15,PHILADELPHIA PA
155003461,219416701,A,0,2020-10-13,PHILADELPHIA PA
48425181,57630945,A,0,2020-10-28,PHILADELPHIA PA
32634439,30232193,A,0,2020-10-06,PHILADELPHIA PA
32634439,30395475,A,0,2020-10-14,PHILADELPHIA PA
245505065,254876557,A,0,2020-10-05,PHILADELPHIA PA
245505065,254876557,A,0,2020-10-22,PHILADELPHIA PA
245505065,246862189,A,0,2020-10-14,PHILADELPHIA PA
245505065,246862189,A,0,2020-10-19,PHILADELPHIA PA
245505065,246862189,A,0,2020-10-27,PHILADELPHIA PA
32287111,31639099,A,0,2020-10-14,PHILADELPHIA PA
46604711,30215927,A,0,2020-10-19,PHILADELPHIA PA
46604711,30232901,A,0,2020-10-28,PHILADELPHIA PA
31785129,219057555,A,0,2020-10-29,PHILADELPHIA PA
2002545869,39668985,A,0,2020-10-31,PHILADELPHIA PA
32401001,31826103,A,0,2020-10-07,PHILADELPHIA PA
32401001,31826103,A,0,2020-10-30,PHILADELPHIA PA
31856529,30189405,A,0,2020-10-07,PHILADELPHIA PA
31856529,30189405,A,0,2020-10-15,PHILADELPHIA PA
31856529,30653837,A,0,2020-10-02,PHILADELPHIA PA
31856529,30653837,A,0,2020-10-31,PHILADELPHIA PA
31955003,40835325,A,0,2020-10-05,PHILADELPHIA PA
31955003,34718349,A,0,2020-10-30,PHILADELPHIA PA
32271423,248308061,A,0,2020-10-12,PHILADELPHIA PA
32271423,248308061,A,0,2020-10-21,PHILADELPHIA PA
32521817,46605261,A,0,2020-10-30,PHILADELPHIA PA
32521817,51273767,A,0,2020-10-19,PHILADELPHIA PA
32521817,32094325,A,0,2020-10-01,PHILADELPHIA PA
32521817,32094325,A,0,2020-10-30,PHILADELPHIA PA
32521817,32094325,A,0,2020-10-23,PHILADELPHIA PA
32521817,34708231,A,0,2020-10-02,PHILADELPHIA PA
32521817,34708231,A,0,2020-10-20,PHILADELPHIA PA
32521817,34708231,A,0,2020-10-29,PHILADELPHIA PA
32521817,52620491,A,0,2020-10-02,PHILADELPHIA PA
32521817,52620491,A,0,2020-10-07,PHILADELPHIA PA
32521817,52620491,A,0,2020-10-21,PHILADELPHIA PA
32521817,52620491,A,0,2020-10-28,PHILADELPHIA PA
32521817,30396843,A,0,2020-10-14,PHILADELPHIA PA
32521817,30500887,A,0,2020-10-13,PHILADELPHIA PA
32521817,30500887,A,0,2020-10-27,PHILADELPHIA PA
32521817,30464005,A,0,2020-10-06,PHILADELPHIA PA
32521817,30464005,A,0,2020-10-28,PHILADELPHIA PA
32521817,30464005,A,0,2020-10-30,PHILADELPHIA PA
31698431,32537833,A,0,2020-10-12,PHILADELPHIA PA
31698431,32537833,A,0,2020-10-13,PHILADELPHIA PA
31698431,32537833,A,0,2020-10-22,PHILADELPHIA PA
31698431,32270255,A,0,2020-10-22,PHILADELPHIA PA
31698431,246866825,A,0,2020-10-19,PHILADELPHIA PA
31698431,246866825,A,0,2020-10-27,PHILADELPHIA PA
31698431,246866825,A,0,2020-10-22,PHILADELPHIA PA
32303817,30463617,A,0,2020-10-05,WASHINGTON DC
246163475,30686533,A,0,2020-10-27,WASHINGTON DC
48425183,175796003,A,0,2020-10-21,WASHINGTON DC
48425183,175796003,A,0,2020-10-27,WASHINGTON DC
31674733,30474459,A,0,2020-10-13,WASHINGTON DC
246121739,46963315,A,0,2020-10-15,WASHINGTON DC
246121739,163861111,A,0,2020-10-21,WASHINGTON DC
246121739,246862897,A,0,2020-10-30,WASHINGTON DC
32541311,47813403,A,0,2020-10-08,WASHINGTON DC
32541311,47813403,A,0,2020-10-20,WASHINGTON DC
32541311,47813403,A,0,2020-10-21,WASHINGTON DC
32541311,47813403,A,0,2020-10-22,WASHINGTON DC
31783085,30446407,A,0,2020-10-06,WASHINGTON DC
32068489,32286229,A,0,2020-10-14,WASHINGTON DC
32068489,32068489,A,0,2020-10-14,WASHINGTON DC
32068489,30479051,A,0,2020-10-28,WASHINGTON DC
32068489,30584543,A,0,2020-10-14,WASHINGTON DC
32068489,34662597,A,0,2020-10-14,WASHINGTON DC
31740261,30165565,A,0,2020-10-07,WASHINGTON DC
47801315,30194699,A,0,2020-10-13,WASHINGTON DC
47801315,30194699,A,0,2020-10-26,WASHINGTON DC
34680893,30607589,A,0,2020-10-01,WASHINGTON DC
31798287,30471037,A,0,2020-10-16,WASHINGTON DC
31798287,155363547,A,0,2020-10-23,WASHINGTON DC
30317399,30317399,A,0,2020-10-20,WASHINGTON DC
258056531,34663353,A,0,2020-10-16,WASHINGTON DC
258056531,34663353,A,0,2020-10-21,WASHINGTON DC
146429263,30600083,A,0,2020-10-13,WASHINGTON DC
146429263,30600083,A,0,2020-10-22,WASHINGTON DC
146429263,30600083,A,0,2020-10-29,WASHINGTON DC
32080829,172996161,A,0,2020-10-07,WASHINGTON DC
31935989,30543685,A,0,2020-10-22,WASHINGTON DC
44171753,163610489,A,0,2020-10-26,WASHINGTON DC
44171753,246488969,A,0,2020-10-19,WASHINGTON DC
44171753,246488969,A,0,2020-10-26,WASHINGTON DC
44171753,2004139903,A,0,2020-10-19,WASHINGTON DC
44171753,2004139903,A,0,2020-10-21,WASHINGTON DC
40801247,146429215,A,0,2020-10-12,WASHINGTON DC
31672103,246862867,A,0,2020-10-20,WASHINGTON DC
31672103,31612497,A,0,2020-10-07,WASHINGTON DC
32174065,30257029,A,0,2020-10-01,WASHINGTON DC
32174065,30257029,A,0,2020-10-28,WASHINGTON DC
32174065,30257029,A,0,2020-10-09,WASHINGTON DC
32174065,30257029,A,0,2020-10-14,WASHINGTON DC
32174065,30257029,A,0,2020-10-15,WASHINGTON DC
32174065,32553087,A,0,2020-10-26,WASHINGTON DC
245573747,30505129,A,0,2020-10-21,WASHINGTON DC
46604711,30518059,A,0,2020-10-14,WASHINGTON DC
46604711,245491459,A,0,2020-10-12,WASHINGTON DC
46604711,105976585,A,0,2020-10-05,WASHINGTON DC
32265545,30168199,A,0,2020-10-13,WASHINGTON DC
32265545,30168199,A,0,2020-10-14,WASHINGTON DC
32265545,30168199,A,0,2020-10-17,WASHINGTON DC
31646955,31614299,A,0,2020-10-19,WASHINGTON DC
31646955,246867257,A,0,2020-10-01,WASHINGTON DC
31646955,246867257,A,0,2020-10-02,WASHINGTON DC
31646955,246867257,A,0,2020-10-07,WASHINGTON DC
31646955,246867257,A,0,2020-10-08,WASHINGTON DC
31646955,246867257,A,0,2020-10-14,WASHINGTON DC
31646955,246867257,A,0,2020-10-20,WASHINGTON DC
31646955,246867257,A,0,2020-10-21,WASHINGTON DC
31646955,246867257,A,0,2020-10-22,WASHINGTON DC
31646955,246867257,A,0,2020-10-29,WASHINGTON DC
31646955,246867257,A,0,2020-10-13,WASHINGTON DC
31646955,246867257,A,0,2020-10-14,WASHINGTON DC
31646955,246867257,A,0,2020-10-15,WASHINGTON DC
31646955,246867257,A,0,2020-10-29,WASHINGTON DC
31646955,246867257,A,0,2020-10-02,WASHINGTON DC
31646955,246867257,A,0,2020-10-08,WASHINGTON DC
31646955,246867257,A,0,2020-10-08,WASHINGTON DC
31646955,246867257,A,0,2020-10-09,WASHINGTON DC
31646955,246867257,A,0,2020-10-14,WASHINGTON DC
31646955,246867257,A,0,2020-10-27,WASHINGTON DC
31646955,246867257,A,0,2020-10-29,WASHINGTON DC
31646955,237691415,A,0,2020-10-23,WASHINGTON DC
31726325,31583271,A,0,2020-10-13,WASHINGTON DC
32539485,30534773,A,0,2020-10-20,WASHINGTON DC
32539485,31696649,A,0,2020-10-14,WASHINGTON DC
32133709,44153073,A,0,2020-10-26,WASHINGTON DC
32133709,246931259,A,0,2020-10-05,WASHINGTON DC
32133709,246931259,A,0,2020-10-21,WASHINGTON DC
32133709,246931259,A,0,2020-10-29,WASHINGTON DC
32521817,30576773,A,0,2020-10-02,WASHINGTON DC
32521817,30576773,A,0,2020-10-05,WASHINGTON DC
32521817,30576773,A,0,2020-10-14,WASHINGTON DC
32521817,30576773,A,0,2020-10-20,WASHINGTON DC
32521817,30576773,A,0,2020-10-21,WASHINGTON DC
32521817,30576773,A,0,2020-10-27,WASHINGTON DC
32521817,30576773,A,0,2020-10-28,WASHINGTON DC
32524965,30201281,A,0,2020-10-19,WASHINGTON DC
2005338953,30204627,A,0,2020-10-28,WASHINGTON DC
32567703,30332897,A,0,2020-10-16,WASHINGTON DC
32567703,30332897,A,0,2020-10-21,WASHINGTON DC
32567703,30332897,A,0,2020-10-19,WASHINGTON DC
32567703,30332897,A,0,2020-10-20,WASHINGTON DC
32567703,257218385,A,0,2020-10-01,WASHINGTON DC
32191075,30243509,A,0,2020-10-06,WASHINGTON DC
32191075,30166567,A,0,2020-10-20,WASHINGTON DC
32191075,30166567,A,0,2020-10-24,WASHINGTON DC
32362609,246863639,A,0,2020-10-06,WASHINGTON DC
32362609,246863639,A,0,2020-10-09,WASHINGTON DC
32362609,246863639,A,0,2020-10-09,WASHINGTON DC
32456459,30160193,A,0,2020-10-16,WASHINGTON DC
32463973,34701835,B,0,2020-10-19,CHICAGO IL
32587641,30670141,B,0,2020-10-26,CHICAGO IL
246121739,44168757,B,0,2020-10-07,CHICAGO IL
32651515,31904163,B,0,2020-10-12,CHICAGO IL
31585059,32887031,B,0,2020-10-01,CHICAGO IL
31585059,32887031,B,0,2020-10-31,CHICAGO IL
50683309,152001009,B,0,2020-10-26,CHICAGO IL
32607385,246866255,B,0,2020-10-02,CHICAGO IL
32607385,246866255,B,0,2020-10-29,CHICAGO IL
32533641,30637893,B,0,2020-10-09,CHICAGO IL
32533641,32400717,B,0,2020-10-27,CHICAGO IL
173009797,32158165,B,0,2020-10-13,CHICAGO IL
155004517,30380559,B,0,2020-10-14,CHICAGO IL
246121739,155367535,B,0,2020-10-01,NASHVILLE TN
31684271,30172989,B,0,2020-10-20,NASHVILLE TN
32517997,246862795,B,0,2020-10-06,NASHVILLE TN
32282703,246863963,B,0,2020-10-16,NASHVILLE TN
31969295,48285833,B,0,2020-10-08,NASHVILLE TN
31969295,48285833,B,0,2020-10-21,NASHVILLE TN
32267299,246877987,B,0,2020-10-02,NASHVILLE TN
239772175,32544019,B,0,2020-10-02,NASHVILLE TN
246868359,170788097,B,0,2020-10-09,NASHVILLE TN
246868359,30510627,B,0,2020-10-22,NASHVILLE TN
32015359,30329345,B,0,2020-10-27,NASHVILLE TN
31948227,2001010423,B,0,2020-10-13,NEW ENGLAND
31777159,168938657,B,0,2020-10-07,NEW ENGLAND
2002545959,246862081,B,0,2020-10-30,NEW ENGLAND
2002545959,246862075,B,0,2020-10-01,NEW ENGLAND
2002545959,246862075,B,0,2020-10-09,NEW ENGLAND
32012159,30269725,B,0,2020-10-23,NEW ENGLAND
31632947,245582071,B,0,2020-10-19,NEW ENGLAND
255605895,248293619,B,0,2020-10-12,NEW ENGLAND
255605895,248293619,B,0,2020-10-29,NEW ENGLAND
255605895,248067237,B,0,2020-10-23,NEW ENGLAND
255605895,248067237,B,0,2020-10-14,NEW ENGLAND
255605895,248067237,B,0,2020-10-06,NEW ENGLAND
255605895,248067237,B,0,2020-10-28,NEW ENGLAND
32571769,245431815,B,0,2020-10-02,NEW ENGLAND
256925503,30484221,B,0,2020-10-05,NEW ENGLAND
32468903,249665749,B,0,2020-10-09,NEW ENGLAND
31658223,154056675,B,0,2020-10-28,NEW ENGLAND
32656893,246866289,B,0,2020-10-12,NEW ENGLAND
32231547,30527933,B,0,2020-10-16,NEW ENGLAND
32652065,249751427,B,0,2020-10-09,NEW ENGLAND
146431051,32362353,B,0,2020-10-12,NEW ENGLAND
146431051,32362353,B,0,2020-10-20,NEW ENGLAND
245432337,30474123,B,0,2020-10-02,NEW ENGLAND
245432337,30474123,B,0,2020-10-30,NEW ENGLAND
32513219,31569567,B,0,2020-10-23,NEW YORK NY
31689113,30248281,B,0,2020-10-13,NEW YORK NY
236562019,31791481,B,0,2020-10-14,NEW YORK NY
245431717,30516791,B,0,2020-10-05,NEW YORK NY
245431717,30516791,B,0,2020-10-28,NEW YORK NY
245431717,40897003,B,0,2020-10-08,NEW YORK NY
32336719,30240135,B,0,2020-10-29,NEW YORK NY
32634439,48278843,B,0,2020-10-05,NEW YORK NY
31948227,254921863,B,0,2020-10-29,PHILADELPHIA PA
31777159,32493335,B,0,2020-10-20,PHILADELPHIA PA
165753203,30132275,B,0,2020-10-14,PHILADELPHIA PA
32422851,30796967,B,0,2020-10-01,PHILADELPHIA PA
32422851,30796967,B,0,2020-10-30,PHILADELPHIA PA
245431131,31648361,B,0,2020-10-02,PHILADELPHIA PA
245431131,31648361,B,0,2020-10-27,PHILADELPHIA PA
31689113,32053187,B,0,2020-10-09,PHILADELPHIA PA
32080829,34654261,B,0,2020-10-23,PHILADELPHIA PA
32634439,30232193,B,0,2020-10-21,PHILADELPHIA PA
245505065,254876557,B,0,2020-10-08,PHILADELPHIA PA
245505065,254876557,B,0,2020-10-20,PHILADELPHIA PA
245505065,254876557,B,0,2020-10-20,PHILADELPHIA PA
245505065,254876557,B,0,2020-10-19,PHILADELPHIA PA
32401001,32363717,B,0,2020-10-20,PHILADELPHIA PA
31955003,39692141,B,0,2020-10-22,PHILADELPHIA PA
32521817,46605261,B,0,2020-10-22,PHILADELPHIA PA
32521817,32094325,B,0,2020-10-21,PHILADELPHIA PA
32521817,32094325,B,0,2020-10-29,PHILADELPHIA PA
32521817,34708231,B,0,2020-10-06,PHILADELPHIA PA
32521817,34708231,B,0,2020-10-14,PHILADELPHIA PA
32521817,52620491,B,0,2020-10-01,PHILADELPHIA PA
32521817,52620491,B,0,2020-10-19,PHILADELPHIA PA
31698431,173011445,B,0,2020-10-01,PHILADELPHIA PA
32303817,30300125,B,0,2020-10-05,WASHINGTON DC
246121739,50799941,B,0,2020-10-13,WASHINGTON DC
44171753,163610489,B,0,2020-10-22,WASHINGTON DC
32174065,32518123,B,0,2020-10-20,WASHINGTON DC
32022405,30384743,B,0,2020-10-05,WASHINGTON DC
32521817,30576773,B,0,2020-10-07,WASHINGTON DC
31584199,246873303,B,0,2020-10-28,WASHINGTON DC
32191075,159772651,B,0,2020-10-20,WASHINGTON DC
32362609,246863639,B,0,2020-10-16,WASHINGTON DC
146427435,30387437,C,0,2020-10-27,CHICAGO IL
32483231,32376521,C,0,2020-10-09,CHICAGO IL
32074337,30505451,C,0,2020-10-06,CHICAGO IL
245431721,44176247,C,0,2020-10-05,CHICAGO IL
245431721,44176247,C,0,2020-10-29,CHICAGO IL
31679899,30245465,C,0,2020-10-14,CHICAGO IL
32460999,32403905,C,0,2020-10-27,NASHVILLE TN
31580607,31638533,C,0,2020-10-08,NASHVILLE TN
31782449,250416777,C,0,2020-10-07,NASHVILLE TN
30393893,30393893,C,0,2020-10-13,NASHVILLE TN
163859533,30161835,C,0,2020-10-07,NASHVILLE TN
32132087,31770171,C,0,2020-10-20,NASHVILLE TN
32132973,32193609,C,0,2020-10-02,NEW ENGLAND
255605895,32164955,C,0,2020-10-16,NEW ENGLAND
255605895,245567715,C,0,2020-10-01,NEW ENGLAND
32656893,246866289,C,0,2020-10-09,NEW ENGLAND
32656893,246866289,C,0,2020-10-19,NEW ENGLAND
32656893,249665415,C,0,2020-10-07,NEW ENGLAND
32561965,30302981,C,0,2020-10-15,NEW ENGLAND
246861387,32875707,C,0,2020-10-26,NEW ENGLAND
32336719,31659957,C,0,2020-10-13,NEW ENGLAND
154056615,31855723,C,0,2020-10-29,NEW ENGLAND
47847883,40878121,C,0,2020-10-28,NEW ENGLAND
31922947,31863347,C,0,2020-10-09,NEW ENGLAND
31726325,32192549,C,0,2020-10-07,NEW ENGLAND
245432337,30474123,C,0,2020-10-16,NEW ENGLAND
31648163,32278443,C,0,2020-10-15,NEW YORK NY
32513219,30330571,C,0,2020-10-23,NEW YORK NY
236562019,31791481,C,0,2020-10-05,NEW YORK NY
236562019,31791481,C,0,2020-10-28,NEW YORK NY
245574733,246863321,C,0,2020-10-26,NEW YORK NY
32060101,30708885,C,0,2020-10-15,NEW YORK NY
245431717,249602733,C,0,2020-10-15,NEW YORK NY
245431717,246866145,C,0,2020-10-20,NEW YORK NY
32336719,30240135,C,0,2020-10-27,NEW YORK NY
31948227,254921863,C,0,2020-10-01,PHILADELPHIA PA
31948227,254921863,C,0,2020-10-08,PHILADELPHIA PA
31948227,254921863,C,0,2020-10-13,PHILADELPHIA PA
31948227,254921863,C,0,2020-10-26,PHILADELPHIA PA
56025405,30186795,C,0,2020-10-30,PHILADELPHIA PA
31783085,30716639,C,0,2020-10-29,PHILADELPHIA PA
31783085,30716639,C,0,2020-10-06,PHILADELPHIA PA
245432239,30594897,C,0,2020-10-14,PHILADELPHIA PA
146429219,30127871,C,0,2020-10-23,PHILADELPHIA PA
32397979,30151131,C,0,2020-10-12,PHILADELPHIA PA
32080829,31849831,C,0,2020-10-21,PHILADELPHIA PA
2002886587,30116019,C,0,2020-10-29,PHILADELPHIA PA
32634439,30609697,C,0,2020-10-09,PHILADELPHIA PA
32634439,30158259,C,0,2020-10-27,PHILADELPHIA PA
245505065,254876557,C,0,2020-10-19,PHILADELPHIA PA
46604711,30411919,C,0,2020-10-16,PHILADELPHIA PA
32401001,32363717,C,0,2020-10-15,PHILADELPHIA PA
31856529,30653837,C,0,2020-10-08,PHILADELPHIA PA
32271423,248308061,C,0,2020-10-01,PHILADELPHIA PA
32521817,32094325,C,0,2020-10-07,PHILADELPHIA PA
32521817,52620491,C,0,2020-10-15,PHILADELPHIA PA
32521817,52620491,C,0,2020-10-15,PHILADELPHIA PA
32303817,30463617,C,0,2020-10-15,WASHINGTON DC
44171753,163610489,C,0,2020-10-27,WASHINGTON DC
44171753,30190291,C,0,2020-10-12,WASHINGTON DC
31672103,246862867,C,0,2020-10-12,WASHINGTON DC
32174065,32553087,C,0,2020-10-16,WASHINGTON DC
46604711,30537537,C,0,2020-10-19,WASHINGTON DC
31747173,32014567,C,0,2020-10-20,WASHINGTON DC
31646955,246867257,C,0,2020-10-06,WASHINGTON DC
31646955,246867257,C,0,2020-10-14,WASHINGTON DC
31646955,246867257,C,0,2020-10-21,WASHINGTON DC
31646955,246867257,C,0,2020-10-22,WASHINGTON DC
31981525,249665633,C,0,2020-10-06,WASHINGTON DC
32521817,30576773,C,0,2020-10-05,WASHINGTON DC
31585059,48428071,A,0,2020-11-30,CHICAGO IL
31811763,32600031,A,0,2020-11-24,CHICAGO IL
245430743,30525721,A,0,2020-11-02,CHICAGO IL
32299971,39707967,A,0,2020-11-10,CHICAGO IL
31726325,30646315,A,0,2020-11-11,CHICAGO IL
31726325,248647673,A,0,2020-11-09,CHICAGO IL
146432419,249543631,A,0,2020-11-30,CHICAGO IL
32062717,30206657,A,0,2020-11-02,NASHVILLE TN
245431667,51270045,A,0,2020-11-06,NASHVILLE TN
2002115113,56351143,A,0,2020-11-11,NASHVILLE TN
32564273,30263615,A,0,2020-11-16,NASHVILLE TN
32517997,246862795,A,0,2020-11-25,NASHVILLE TN
31969295,153640883,A,0,2020-11-05,NASHVILLE TN
31668733,50685115,A,0,2020-11-17,NASHVILLE TN
163859533,30161835,A,0,2020-11-06,NASHVILLE TN
31948227,2001010423,A,0,2020-11-25,NEW ENGLAND
2002545959,32571467,A,0,2020-11-23,NEW ENGLAND
32180871,246294239,A,0,2020-11-12,NEW ENGLAND
47857995,32195267,A,0,2020-11-30,NEW ENGLAND
32656893,167262845,A,0,2020-11-17,NEW ENGLAND
32656893,246866289,A,0,2020-11-27,NEW ENGLAND
32656893,246866289,A,0,2020-11-12,NEW ENGLAND
32561965,30302981,A,0,2020-11-03,NEW ENGLAND
32336719,32195101,A,0,2020-11-05,NEW ENGLAND
32500749,30230063,A,0,2020-11-03,NEW ENGLAND
47808403,32313627,A,0,2020-11-20,NEW ENGLAND
31648163,30558653,A,0,2020-11-07,NEW YORK NY
31689113,30248281,A,0,2020-11-17,NEW YORK NY
245574733,246863321,A,0,2020-11-10,NEW YORK NY
32060101,30708885,A,0,2020-11-05,NEW YORK NY
32060101,30708885,A,0,2020-11-11,NEW YORK NY
32060101,30708885,A,0,2020-11-25,NEW YORK NY
32060101,30708885,A,0,2020-11-27,NEW YORK NY
32060101,245454071,A,0,2020-11-11,NEW YORK NY
245431717,30516791,A,0,2020-11-18,NEW YORK NY
245431717,30516791,A,0,2020-11-24,NEW YORK NY
245431717,234667725,A,0,2020-11-27,NEW YORK NY
245431717,249602733,A,0,2020-11-05,NEW YORK NY
245431717,249602733,A,0,2020-11-10,NEW YORK NY
245431717,249602733,A,0,2020-11-27,NEW YORK NY
245431717,246866145,A,0,2020-11-30,NEW YORK NY
245431717,246866145,A,0,2020-11-23,NEW YORK NY
173009797,56024679,A,0,2020-11-03,NEW YORK NY
246118903,245440185,A,0,2020-11-06,PHILADELPHIA PA
31777159,34712599,A,0,2020-11-18,PHILADELPHIA PA
31783085,30716639,A,0,2020-11-23,PHILADELPHIA PA
47806741,246863467,A,0,2020-11-09,PHILADELPHIA PA
32080829,257311243,A,0,2020-11-19,PHILADELPHIA PA
32634439,30395475,A,0,2020-11-12,PHILADELPHIA PA
31762397,32159451,A,0,2020-11-09,PHILADELPHIA PA
32401001,31826103,A,0,2020-11-30,PHILADELPHIA PA
31856529,30653837,A,0,2020-11-13,PHILADELPHIA PA
32634891,31808343,A,0,2020-11-18,PHILADELPHIA PA
32521817,52620491,A,0,2020-11-20,PHILADELPHIA PA
32521817,52620491,A,0,2020-11-30,PHILADELPHIA PA
32521817,30396843,A,0,2020-11-16,PHILADELPHIA PA
32521817,30333651,A,0,2020-11-17,PHILADELPHIA PA
32521817,31943475,A,0,2020-11-19,PHILADELPHIA PA
246121739,46963315,A,0,2020-11-04,WASHINGTON DC
246121739,163861111,A,0,2020-11-17,WASHINGTON DC
32068489,31755543,A,0,2020-11-16,WASHINGTON DC
31782449,30902397,A,0,2020-11-03,WASHINGTON DC
32174065,30257029,A,0,2020-11-02,WASHINGTON DC
245573747,30505129,A,0,2020-11-10,WASHINGTON DC
245573747,257682107,A,0,2020-11-20,WASHINGTON DC
32524965,30201281,A,0,2020-11-05,WASHINGTON DC
32191075,30515877,A,0,2020-11-12,WASHINGTON DC
32191075,30243509,A,0,2020-11-17,WASHINGTON DC
32287111,30445975,B,0,2020-11-03,CHICAGO IL
31677731,30323901,B,0,2020-11-19,NASHVILLE TN
47806741,246863467,B,0,2020-11-27,PHILADELPHIA PA
32401001,31826103,B,0,2020-11-06,PHILADELPHIA PA
32521817,52620491,B,0,2020-11-12,PHILADELPHIA PA
31645943,31611933,C,0,2020-11-23,CHICAGO IL
31811763,40840881,C,0,2020-11-12,CHICAGO IL
31580607,31582315,C,0,2020-11-18,NASHVILLE TN
32500749,40862885,C,0,2020-11-24,NEW ENGLAND
245574735,249264405,C,0,2020-11-10,NEW YORK NY
31783085,30716639,C,0,2020-11-19,PHILADELPHIA PA
47799993,30452573,C,0,2020-11-18,WASHINGTON DC
32463973,245453615,A,0,2020-11-02,CHICAGO IL
32463973,30485009,A,0,2020-11-18,CHICAGO IL
31777159,32480763,A,0,2020-11-13,CHICAGO IL
31777159,237493429,A,0,2020-11-11,CHICAGO IL
32392027,159774053,A,0,2020-11-07,CHICAGO IL
32434939,30478983,A,0,2020-11-10,CHICAGO IL
246121739,32337325,A,0,2020-11-13,CHICAGO IL
245998037,246937471,A,0,2020-11-09,CHICAGO IL
245998037,246937471,A,0,2020-11-24,CHICAGO IL
31645943,31611933,A,0,2020-11-10,CHICAGO IL
31645943,31611933,A,0,2020-11-24,CHICAGO IL
31585059,32887031,A,0,2020-11-12,CHICAGO IL
31585059,32887031,A,0,2020-11-04,CHICAGO IL
31585059,32887031,A,0,2020-11-19,CHICAGO IL
30150813,30150813,A,0,2020-11-30,CHICAGO IL
32074337,30310395,A,0,2020-11-18,CHICAGO IL
32074337,30310395,A,0,2020-11-30,CHICAGO IL
32074337,246927761,A,0,2020-11-11,CHICAGO IL
32074337,246927761,A,0,2020-11-25,CHICAGO IL
32037281,30303125,A,0,2020-11-23,CHICAGO IL
32037281,30451133,A,0,2020-11-27,CHICAGO IL
31844783,246868267,A,0,2020-11-12,CHICAGO IL
31844783,246392759,A,0,2020-11-02,CHICAGO IL
245999459,39645483,A,0,2020-11-24,CHICAGO IL
31811763,32600031,A,0,2020-11-02,CHICAGO IL
50683309,243269359,A,0,2020-11-11,CHICAGO IL
50683309,243269359,A,0,2020-11-30,CHICAGO IL
245431721,30187255,A,0,2020-11-12,CHICAGO IL
245431721,30200311,A,0,2020-11-10,CHICAGO IL
245431721,30200311,A,0,2020-11-05,CHICAGO IL
245431721,2004283985,A,0,2020-11-02,CHICAGO IL
32607385,30434117,A,0,2020-11-11,CHICAGO IL
32287111,30445975,A,0,2020-11-17,CHICAGO IL
246517961,31700407,A,0,2020-11-05,CHICAGO IL
246517961,31700407,A,0,2020-11-13,CHICAGO IL
246517961,31700407,A,0,2020-11-27,CHICAGO IL
31741253,163610793,A,0,2020-11-25,CHICAGO IL
31741253,163610793,A,0,2020-11-30,CHICAGO IL
31726325,171390575,A,0,2020-11-11,CHICAGO IL
31726325,30533319,A,0,2020-11-05,CHICAGO IL
31726325,30533319,A,0,2020-11-19,CHICAGO IL
31726325,32632971,A,0,2020-11-03,CHICAGO IL
31726325,31617837,A,0,2020-11-03,CHICAGO IL
31726325,32663797,A,0,2020-11-13,CHICAGO IL
173009797,166118901,A,0,2020-11-03,CHICAGO IL
155004517,30380559,A,0,2020-11-06,CHICAGO IL
31968419,30379055,A,0,2020-11-04,NASHVILLE TN
31968419,30379055,A,0,2020-11-16,NASHVILLE TN
31777159,154106607,A,0,2020-11-09,NASHVILLE TN
31777159,30313301,A,0,2020-11-02,NASHVILLE TN
31777159,30313301,A,0,2020-11-23,NASHVILLE TN
31777159,30313301,A,0,2020-11-30,NASHVILLE TN
245431667,30485023,A,0,2020-11-04,NASHVILLE TN
245431667,51270045,A,0,2020-11-30,NASHVILLE TN
32319935,246167493,A,0,2020-11-24,NASHVILLE TN
31677731,30323901,A,0,2020-11-03,NASHVILLE TN
31677731,30323901,A,0,2020-11-18,NASHVILLE TN
31677731,32882981,A,0,2020-11-17,NASHVILLE TN
32587641,31858065,A,0,2020-11-23,NASHVILLE TN
246349459,246862073,A,0,2020-11-16,NASHVILLE TN
246349459,246862073,A,0,2020-11-20,NASHVILLE TN
